message,label
Let's try that new roller-skating rink.,ham
Your photos can earn you money! Join our contest.,spam
You've been pre-selected! Get your platinum card.,spam
Let's sign up for that workshop together. It'll be fun.,ham
How's the diet going? I caved...had a donut.,ham
That old video game? Found it!,ham
That drip was on point. Where'd you get it?,ham
Did the parcel I sent arrive yet?,ham
Boost your brainpower! Exclusive memory-enhancing drugs.,spam
Ever dreamt of stardom? Send your audition tapes.,spam
Start the year right! Join our fitness revolution.,spam
Need cash fast? Instant loan approval.,spam
Attn: Your loyalty points expire soon. Shop now!,spam
Hosting a game night. Would love for you to join.,ham
Need advice on a gift. You're the expert!,ham
Your car is ready at the service center.,ham
Found the perfect gift for our friend's baby shower!,ham
Been feeling low lately. Chat?,ham
Let's catch up over coffee. It's been too long.,ham
Reset your age! Revolutionary anti-aging cream.,spam
How's your new bike? Fancy a ride this weekend?,ham
Millionaires don't want you to know this trick.,spam
Saw that post and it had major vibes.,ham
"LOL, did you see that meme I tagged you in?",ham
Get ahead with this resume booster. Limited spots.,spam
Your latest vlog was so cool! Loved it.,ham
Need a vacation? Grab our all-inclusive deal.,spam
Need recommendations for a good mechanic.,ham
Turn your hobby into income. Find out how.,spam
You were missed at the gathering. Everything okay?,ham
Been feeling meh lately. Need a pick-me-up.,ham
Attention! Free tax consultation inside.,spam
Remember that secret we shared? Still safe.,ham
Turn your hobby into a six-figure income. Learn how!,spam
Saw a rainbow today. Reminded me of our trip. Memories!,ham
Get the flawless skin celebs have! Order our kit.,spam
Step up your fashion game. Celebrity wardrobe on discount.,spam
Worried about wrinkles? This serum is a miracle worker!,spam
How did your interview go? Fingers crossed!,ham
Feel like shopping? Sale downtown!,ham
Your pathway to an Ivy League degree. Scholarships inside.,spam
Ready for a makeover? Best cosmetic deals inside.,spam
The world can be your playground. Get our travel guide.,spam
Get the perfect smile! Free dental checkup.,spam
Alert! Last chance to get tickets to the hottest event.,spam
Wanna be famous? Join our talent hunt contest.,spam
OMG! That holiday pic of yours is stunning.,ham
Clear your debts overnight! Exclusive method.,spam
Breaking: Health miracle discovery. Get your sample.,spam
Experience heaven on earth. Exotic travel packages.,spam
Be the star of the party. Exclusive accessory sale.,spam
Hot gadgets of 2023! Exclusive preview sale.,spam
Luxury watches at throwaway prices! Don’t miss out.,spam
Let's try that new sushi place.,ham
"Hey, think I can crash at yours tonight?",ham
Lose weight while sleeping. Click to know more.,spam
Dream vacation giveaway! Enter now to win.,spam
That flick we watched was low-key amazing!,ham
Exclusive! Whispered beauty secrets of the stars.,spam
Need some advice on the project. Got time?,ham
Any good bookstores around? Looking for classics.,ham
Skyrocket your business! Exclusive digital marketing tactics.,spam
How's the new job? Meeting any cool peeps?,ham
"Dude, I'm shook. You won't believe what happened.",ham
Mega clearance sale! Up to 90% off.,spam
Just adopted a pup! Wanna come over and meet him?,ham
Missing romance? Best weekend getaways here.,spam
Unbelievable! Designer brand replica sale.,spam
Your pottery work is getting recognition. Congrats!,ham
Meet singles in your area! Sign up for free.,spam
That yoga class worked wonders! Joining?,ham
Be debt-free! Get our financial blueprint.,spam
Skyrocket your performance! Free webinar.,spam
"Hey, need some fashion advice. You in?",ham
How's your dad after the surgery? Hope he's recovering well.,ham
Let's recreate our college days. Game night?,ham
Keep your family safe. Exclusive home security deals.,spam
Need a workout buddy. You in?,ham
Exclusive deal! Luxury villas at a giveaway price.,spam
Get featured in top magazines. Submit your story.,spam
"Smh, can't believe I forgot my umbrella.",ham
Thinking of taking a yoga class. Join me?,ham
I'm at that old café. Join?,ham
"Haha, that meme made my day. More, please!",ham
Thanks for yesterday. Really had a great time.,ham
Got an extra ticket for the workshop. Join?,ham
"Yo, late-night snack run?",ham
Had such a crazy dream last night. You were in it! I'll tell you all about it.,ham
Baking brownies. Want some?,ham
Loved your recent post. That place looks amazing!,ham
"Bro, that prank was epic. Got me good!",ham
Missed your call earlier. All okay?,ham
Special invite! Private sale just for you.,spam
Turn $5 into $5000 overnight. Proven forex strategies.,spam
Mum's made lasagna. Dinner?,ham
You down for some grub later?,ham
Got your invitation! So excited for the wedding.,ham
"Turn $10 into $10,000! Learn this trick.",spam
This skincare line is a miracle! Try now for 50% off.,spam
Secure your legacy. Best estate planning advice inside.,spam
How was the weekend getaway? Refreshed?,ham
Start earning in dollars! Work from home opportunities.,spam
Rejuvenate your soul. Spiritual retreats available.,spam
That meme you sent? Hilarious!,ham
Let's try that new sushi place downtown. Heard it's good.,ham
How's it hanging? Let's catch up soon.,ham
The art class we spoke about? Can you share details?,ham
Attend the biggest tech expo. VIP tickets on sale.,spam
The weather's perfect for a hike. You in?,ham
Miss our late-night drives. Soon?,ham
Sale alert! Limited time offer on beauty products.,spam
Movie night at mine? Popcorn's on me.,ham
Turn your hobby into cash. See how.,spam
That taco place we went to? Craving it.,ham
Let music take over. Premium music lessons inside.,spam
Caught that art show? Inspiring stuff.,ham
Start a business with zero capital. Learn how.,spam
Fancy a hike this Sunday? On me.,ham
Say goodbye to wrinkles with our serum. Order now.,spam
"Man, work was brutal today. Drinks?",ham
Can't make it tonight. Something urgent came up.,ham
Karaoke night? Promise I won't laugh!,ham
You left your jacket here. Swing by?,ham
We noticed you browsing shoes. Exclusive 80% discount for you.,spam
Get a complete fashion makeover. Top designers at your service.,spam
Tired of specs? Perfect vision without surgery.,spam
You were right about that song. Can't stop listening!,ham
Boost your online presence! Get 10K followers now.,spam
Saw a cute dress that's so you! Want it?,ham
I've got some exciting news. Call me when you're free.,ham
That cafe we went to? They have a new menu.,ham
Release your inner genius! IQ boost inside.,spam
Master the stock market. Expert trading tips inside.,spam
Reignite the passion. Romantic getaways at slashed rates.,spam
Remember the time we went camping? Let's plan again.,ham
Shocking deals! Black Friday bonanza.,spam
Your fortune awaits! Unlock it with our premium tarot reading.,spam
Discover the chef in you. Culinary classes available.,spam
Burn fat without diet or exercise. Free trial.,spam
Heard you met a childhood friend. How was it?,ham
Got some news. Call when you're free.,ham
Look younger in 7 days! Order now.,spam
Amplify your look. Designer clothing flash sale.,spam
Get selected! Attend our talent hunt show.,spam
Did you manage to get the concert tickets?,ham
Boost your creativity. Art supplies mega sale.,spam
Bad day. Mind if I vent a bit?,ham
"Coffee spill, laptop's dead. Know a fix?",ham
"Lost my keys, can you call me?",ham
Thinking of joining that dance class. Join me?,ham
That new eatery? Let's try it this weekend.,ham
Enjoy limitless energy! Get our health booster.,spam
Book club on Friday. This month's pick is interesting.,ham
Stop hair fall. Revolutionary treatment inside.,spam
Let’s go thrift shopping this weekend.,ham
The mountain hike? Preparations done?,ham
"Ugh, this traffic is a nightmare. Gonna be late.",ham
Need your red dress for a party. Is that cool?,ham
Remember our hiking trail? Fancy a revisit?,ham
Mum asked if you’re joining for dinner.,ham
Your mom called. She said it's urgent.,ham
Did you pick up the groceries? Totally forgot.,ham
Make a fortune from home. Start now!,spam
How was the reunion? Pics please!,ham
Get famous! Viral content strategies revealed.,spam
I'm tryna find a good Netflix series. Any recs?,ham
Planning a trek next month. Interested?,ham
VIP Alert! Front row seats for the mega concert.,spam
Feeling under the weather. Soup recipe?,ham
Limited time! Get your luxury villa at discounted rates.,spam
Tfw you realize the weekend's over. Sigh.,ham
The sale you mentioned? Starts tomorrow. Reminding just in case!,ham
Last night was a blast. Round two?,ham
No gym? No problem. Lose weight with this patch.,spam
Last night was so much fun. Let's do it again.,ham
Unlock the power of your mind. Get our premium meditation guide.,spam
Your friend has a secret crush on you. Find out who.,spam
Fancy a spa day? We totally deserve some pampering.,ham
Lose 10kgs in a month. No gym. No diet.,spam
Unleash the genius within. IQ boosters on sale.,spam
🚗 Dreamt of luxury cars? Own one at 50% off.,spam
Free psychic reading! What does the future hold for you?,spam
You looked great at the event. Loved your outfit.,ham
That DIY video you shared was a lifesaver.,ham
I found that old board game. Nostalgia night?,ham
Get 3x returns! Invest in our gold scheme.,spam
Mystery prize awaits! Click the link to unveil your reward.,spam
Time's ticking! Mega clearance sale ends today.,spam
Huge sale! 80% off on all branded items.,spam
I heard that song you recommended. Pure fire!,ham
Elevate your business. Exclusive marketing toolkit.,spam
Just got back from the beach. You won't believe who I bumped into!,ham
Flash announcement! Exclusive deals for our VIPs.,spam
Seriously? How could he do that? Gotta talk ASAP.,ham
Skyrocket your career! Top recruiters looking for you.,spam
Met your college professor. He's proud of you.,ham
Boost your immunity. Natural supplement sale.,spam
Missed your call. Everything okay?,ham
Attention! Your cloud storage is full. Expand now.,spam
Get the edge! Enroll in our elite leadership program.,spam
Congratulations! You've won a 7-day cruise.,spam
Did you peep the latest episode? Total madness!,ham
Warning! Your computer has a virus. Fix it now.,spam
Mega sale! Latest smartphones at jaw-dropping prices.,spam
Attention! Your system is at risk. Get protection now.,spam
Golden opportunity! Land plots at never before prices.,spam
You're chosen! Get exclusive access to our secret sale.,spam
Be a star in bed! Secrets unveiled.,spam
That perfume you wore? Mind sharing the brand?,ham
Your recipe was a hit at the party. Thanks!,ham
Make your ex jealous. Instant transformation inside.,spam
That band we love? They're coming to town!,ham
Secret investment tip! Triple your money in days.,spam
Grab the hottest sneakers before they're sold out.,spam
Update alert! Click now to update your software.,spam
Claim your inheritance from a distant relative now.,spam
Missed the live concert? Get the exclusive recording.,spam
Free trial! Premium streaming service.,spam
First-time offer! Get our best-selling e-book for free.,spam
Good luck with your presentation today.,ham
Get 100% returns. Exclusive investment opportunities.,spam
Your blog post was very insightful. Keep writing!,ham
The pictures from the trip are up. Check the shared album.,ham
"Missed our last sale? Lucky you, it's back!",spam
Witness the biggest sports event. VIP tickets inside.,spam
Achieve zen! Mindfulness retreat offers inside.,spam
Alert! Secure your bank account now.,spam
Be the envy of your friends! Luxury car rentals.,spam
Are you attending the seminar next week? Would be great to catch up.,ham
Start your journey. Yoga teacher training discounts.,spam
Look 10 years younger with this serum. Try now.,spam
Exclusive! Get your own star in the sky. Limited offer.,spam
Become a culinary expert. Cooking masterclass available.,spam
The meeting's rescheduled for 3 PM. Okay?,ham
Change your destiny. Get a personal psychic reading.,spam
That new band you mentioned? Hooked!,ham
The neighbors are throwing a party. Coming?,ham
"Don't forget, our project deadline's tomorrow.",ham
Exclusive: Unlock special offers on premium brands.,spam
Missed package alert! Claim your goods by clicking.,spam
Speak fluently in any language. Exclusive app deal.,spam
Seriously missing our late-night chats.,ham
Found that old game console. Nostalgia trip!,ham
Earn big while doing nothing. Click now.,spam
Need some retail therapy. Care to join?,ham
Congrats! You’ve been chosen for a luxury trip.,spam
Discover what celebrities are hiding. Find out now!,spam
"Bro, guess who I bumped into at the mall?",ham
"TBH, I wasn't feeling that song. What about you?",ham
Quick! Your gift card is expiring. Use it now.,spam
Can you share the recipe of the dish you made last time?,ham
Time flies! Remember our college shenanigans? Let's catch up!,ham
Your lucky day! Spin the wheel and win.,spam
Let's start that project we kept talking about!,ham
Top-notch photography gear. Mega clearance!,spam
Your music's fire. Boost plays & get famous. It's legit.,spam
Grabbing coffee. Want one?,ham
Your dream car at a dream price! Hurry.,spam
"Yo, heard about the sale? Let’s go splurge!",ham
Become a millionaire. Invest in this start-up.,spam
Booked our spa day for Saturday. Can't wait!,ham
Broke my specs. Know a good place?,ham
Crave adventure? Safari bookings at a special rate.,spam
Validate your account details to avoid shutdown.,spam
I'm so dead after today's workout. Join next time?,ham
The annual carnival's in town. Let's go?,ham
Love watches? Time to grab luxury brands at a steal.,spam
Be a travel blogger. Exclusive training inside.,spam
"Crazy storm last night, right?",ham
Found your favorite book at the store. Buying?,ham
Flash sale! Everything must go.,spam
Grabbing lunch. Your usual order?,ham
Got some insider gossip. Remind me to fill you in later!,ham
Did you attend Jake's party? How was it?,ham
Tried the DIY tip you shared. Worked wonders!,ham
Learn to dance from the best. Exclusive workshops.,spam
Don't miss out! Mega giveaway ends tonight.,spam
Want to be an author? Publish your book for free.,spam
That puzzle you lent? Completed it. Challenging!,ham
Did you get the invite? Huge bash this Friday.,ham
Caught up on that series you recommended. Let's discuss!,ham
Flash sale alert! Electronics at 90% off. Hurry!,spam
Luxury goods at unbelievable prices! Click now.,spam
Boost your followers! Get famous overnight.,spam
Dream bigger. Exclusive mentorship program inside.,spam
Your latest post was deep. Hope all's good.,ham
Warning! Your computer is infected. Clean now.,spam
Still down for the weekend road trip?,ham
How's your dad? Heard he was unwell.,ham
The local theater's doing a classic play. Interested?,ham
Spice up your evenings. Special adult toys sale.,spam
Increase your home's value. Free consultations.,spam
Alert! Hackers are watching you. Protect yourself.,spam
Fancy trying that escape room this weekend?,ham
"Lol, that comment you left. Dead!",ham
Remember our road trip plan? Let's do it!,ham
Unlock joy. Amusement park yearly passes on sale.,spam
Turn $100 into $1000 overnight. Ask us how.,spam
Pet sitting this weekend. Wanna help?,ham
Winter clearance! Exclusive fur collection inside.,spam
Hey! Long time no see. How's everything going?,ham
Experience paradise. Island vacation bookings open.,spam
Went to that old arcade. Major nostalgia trip!,ham
How's your new pet? Adjusting well?,ham
Fancy a game night this weekend?,ham
"Yo, that party last week? Epic!",ham
Exclusive! Top 10 secrets of the rich and famous.,spam
Your dog's latest pic? Cuteness overload!,ham
The plumber's coming tomorrow at 10 AM.,ham
Last chance! Our best-selling product on discount.,spam
VIP lounge access at the hottest club. Grab your spot.,spam
Long time no see! Let's fix that.,ham
The new cafe? Coffee's on me next time.,ham
How's the new art class? Loving the sketches.,ham
Can't believe how awesome that concert was!,ham
Watched the trailer. Let's see it on opening night.,ham
Totally aced that test! Celebrate with me?,ham
You've been handpicked for VIP club access. Register now.,spam
You up for some midnight ice cream?,ham
Unleash power! Attend our life-changing seminar.,spam
Planning a gaming night. Interested?,ham
Loved the book you recommended. Any more suggestions?,ham
Get ripped in 30 days. Our supplement does wonders.,spam
Triple your website traffic. SEO masterclass inside.,spam
New recipe. Want to be my guinea pig?,ham
I got tickets to the gig next month! Excited.,ham
"Grabbing tacos, you want some?",ham
Your recommendation? Spot on. Loved it.,ham
Ready for fame? Talent hunt auditions near you.,spam
Could you help me with my presentation? I'm lost.,ham
Received an invite to Sam's wedding. Did you?,ham
You're invited! Elite shoppers' sale. VIP access.,spam
24hr sale! Everything must go.,spam
Embrace the future. AI tech seminar tickets available.,spam
I left my book at your place. Can I pick it up?,ham
Say goodbye to wrinkles! Revolutionary cream inside.,spam
Reshape your destiny. Exclusive tarot session.,spam
Unleash your full potential! Life-changing program inside.,spam
Yo! Snagged tickets to the big game. We're gonna have a blast!,ham
Dream of flying? Paragliding offers inside.,spam
Do you have plans for the weekend?,ham
You've been pre-approved for a high-limit credit card.,spam
Fancy a walk in the park later?,ham
Any updates on the project?,ham
"Hey, you left your jacket at my place.",ham
Watch free movies now! Click here.,spam
Get ready to party! Mega discounts on beverages.,spam
Heard you're moving. Need any help?,ham
No more 9 to 5. Work from home secrets inside.,spam
Want to fly for free? Discover our travel hacks.,spam
Lost my headphones. Seen them?,ham
Amazing offer! Buy 1 get 3 free.,spam
The movie starts at 8. See you then!,ham
Multiply your savings! Best investment plans inside.,spam
"Congratulations! A $1,000 gift card is waiting for you.",spam
How's your new guitar? Jam session soon?,ham
Just adopted a kitten. She's adorable.,ham
Seen the latest movie? Heard it's epic!,ham
Turn heads at parties! Exclusive deals on designer dresses.,spam
Act fast! Limited edition gadgets at huge discounts.,spam
I'm baking cookies tonight. Want some?,ham
"LOL, that puppy video you sent was epic.",ham
The meeting's shifted to 4 pm. See you there.,ham
Ready to mingle? Elite singles party this Friday.,spam
Received your gift. It's perfect. Thank you!,ham
Breaking! Secrets the beauty industry hides from you.,spam
Saw a movie and thought of you. Hope you're well.,ham
How was your date? Details!,ham
Party at mine on Friday. Dress fancy!,ham
How was your cousin's wedding? Send photos!,ham
Limited slots! Get trained by industry experts.,spam
